Date,Position,"LastName, FirstName",FD PTS,Salary,Team,Opp Team,Score,Min,Statline
2017-11-09,SG,"Harden, James",80.7,"11,200",hou,v cle, 117-113,42:41,   35pt 11rb 13as 5st 1bl 5to 6trey 8-21fg 13-14ft
2017-11-09,PG,"Wall, John",53.1,"10,000",was,v lal, 111-95,31:30,   23pt 8rb 5as 2st 3bl 2to 8-18fg 7-7ft
2017-11-09,PG,"Holiday, Jrue",51.5,"6,500",nor,@ tor, 118-122,42:03,   34pt 5rb 11as 5to 2trey 14-20fg 4-4ft
2017-11-09,SG,"DeRozan, DeMar",48.4,"7,900",tor,v nor, 122-118,36:47,   33pt 2rb 8as 1st 2to 2trey 10-23fg 11-13ft
2017-11-09,PG,"Westbrook, Russell",34.9,"10,500",okc,@ den, 94-102,35:24,   13pt 7rb 5as 3st 3to 1trey 6-22fg 0-3ft
2017-11-09,SG,"Beal, Bradley",34.5,"8,100",was,v lal, 111-95,37:29,   22pt 5rb 5as 1st 4to 2trey 8-16fg 4-5ft
2017-11-09,SG,"Moore, E",34.3,"4,000",nor,@ tor, 118-122,29:25,   13pt 4rb 5as 2st 1bl 2trey 4-6fg 3-4ft
2017-11-09,PG,"Mudiay, Emmanuel",33.9,"4,400",den,v okc, 102-94,29:48,   21pt 7rb 5as 3to 4trey 8-10fg 1-1ft
2017-11-09,PG,"Lowry, Kyle",33.7,"7,500",tor,v nor, 122-118,34:13,   18pt 6rb 7as 2to 4trey 7-13fg
2017-11-09,PG,"Ball, Lonzo",33.6,"6,500",lal,@ was, 95-111,28:30,   10pt 8rb 8as 2st 4to 1trey 3-12fg 3-7ft
2017-11-09,SG,"Pope, Kentavious",30.3,"4,700",lal,@ was, 95-111,34:17,   13pt 4rb 3as 3st 1to 5-10fg 3-4ft
2017-11-09,SG,"Redick, JJ",26.3,"4,900",phi,@ sac, 108-109,33:33,   14pt 4rb 5as 2trey 6-13fg
2017-11-09,PG,"Fox, De",25.3,"5,400",sac,v phi, 109-108,29:34,   11pt 4rb 7as 1to 4-13fg 3-7ft
2017-11-09,SG,"Gordon, Eric",23.4,"6,300",hou,v cle, 117-113,39:47,   20pt 2rb 2st 5to 4trey 7-16fg 2-2ft
2017-11-09,SG,"Barton, Will",23.4,"5,900",den,v okc, 102-94,30:40,   13pt 2rb 4as 1st 1to 3-9fg 7-7ft
2017-11-09,SG,"Roberson, Andre",22.7,"3,700",okc,@ den, 94-102,33:39,   4pt 6rb 5as 1st 1bl 2to 2-4fg
2017-11-09,SG,"Hield, Buddy",21.8,"4,700",sac,v phi, 109-108,20:27,   8pt 4rb 4as 1st 2trey 3-10fg
2017-11-09,PG,"Felton, Raymond",21.2,"3,200",okc,@ den, 94-102,20:01,   12pt 1rb 2as 2st 1to 6-10fg
2017-11-09,SG,"Bogdanovic, Bogdan",19.6,"3,900",sac,v phi, 109-108,22:38,   9pt 3rb 2as 1st 1bl 2to 2trey 3-10fg 1-1ft
2017-11-09,PG,"McConnell, TJ",19,"5,400",phi,@ sac, 108-109,28:44,   4pt 5rb 6as 1st 3to 2-4fg
2017-11-09,SG,"Shumpert, Iman",18.7,"3,000",cle,@ hou, 113-117,32:36,   7pt 1rb 5as 1st 1trey 3-6fg
2017-11-09,PG,"Murray, Jamal",18.6,"4,800",den,v okc, 102-94,18:12,   9pt 3rb 2as 2st 3to 2trey 3-6fg 1-2ft
2017-11-09,PG,"Frazier, Tim",18.5,"4,000",was,v lal, 111-95,16:30,   7pt 5as 1st 1bl 2to 1trey 3-3fg
2017-11-09,SG,"Harris, Gary",18.5,"5,900",den,v okc, 102-94,36:11,   10pt 5rb 3as 2to 2trey 4-10fg
2017-11-09,SG,"Smith, JR",17.7,"3,900",cle,@ hou, 113-117,32:16,   13pt 1rb 1as 1st 1to 3trey 5-11fg
2017-11-09,SG,"Clarkson, Jordan",16.4,"4,400",lal,@ was, 95-111,20:06,   15pt 2rb 1to 2trey 5-10fg 3-4ft
2017-11-09,PG,"Hill, George",15.1,"3,800",sac,v phi, 109-108,19:17,   2pt 3rb 7as 1to 0-4fg 2-4ft
2017-11-09,PG,"Nelson, Jameer",14.5,"4,500",nor,@ tor, 118-122,27:59,   7pt 5as 1trey 3-5fg 0-1ft
2017-11-09,SG,"Wade, Dwyane",14.4,"4,700",cle,@ hou, 113-117,20:08,   8pt 2rb 2as 1st 2to 3-7fg 2-4ft
2017-11-09,SG,"Temple, Garrett",13.9,"3,900",sac,v phi, 109-108,25:56,   7pt 2rb 1as 1st 2trey 2-7fg 1-2ft
2017-11-09,PG,"Ennis, Tyler",12.7,"3,100",lal,@ was, 95-111,11:11,   2pt 1rb 1as 2st 1bl 1to 1-3fg
2017-11-09,SG,"Powell, Norman",12.5,"4,000",tor,v nor, 122-118,18:13,   8pt 1as 1st 2trey 3-7fg
2017-11-09,SG,"Richardson, Malachi",11.2,"3,000",sac,v phi, 109-108,7:26,   8pt 1rb 1st 1to 2trey 3-3fg
2017-11-09,PG,"Wright, Delon",10.7,"3,700",tor,v nor, 122-118,13:18,   8pt 1rb 1as 1bl 3to 2trey 3-3fg
2017-11-09,PG,"VanVleet, Fred",9.4,"3,100",tor,v nor, 122-118,13:52,   2pt 2rb 2st 1to 1-7fg
2017-11-09,SG,"Meeks, Jodie",6.2,"3,000",was,v lal, 111-95,17:52,   2pt 1rb 1st 1-5fg
